gene_name,TCGA-UCEC(Black Or African American)(106)
GPATCH11,0.028301887
EHD3,0.028301887
BST1,0.028301887
SAMD11,0.028301887
METTL10,0.028301887
AQP1,0.028301887
MMP21,0.028301887
FEZ2,0.028301887
HSP90AB2P,0.028301887
GHRHR,0.028301887
ADAM12,0.028301887
AVL9,0.028301887
CLNK,0.028301887
BBS9,0.028301887
RP11-89N17.1,0.028301887
KCNIP4,0.028301887
CRMP1,0.028301887
TNFRSF4,0.028301887
PGM2,0.028301887
TTLL10,0.028301887
KRTCAP3,0.028301887
CCKAR,0.028301887
GRK5,0.028301887
EVX1,0.028301887
ARHGEF33,0.028301887
SEC23IP,0.028301887
TRGC2,0.028301887
NSMCE4A,0.028301887
GBA3,0.028301887
TAX1BP1,0.028301887
SPDYA,0.028301887
PLEKHA8,0.028301887
PPP2R2C,0.028301887
MAN2B2,0.028301887
LGI2,0.028301887
MRFAP1,0.028301887
LBH,0.028301887
CUZD1,0.028301887
DPY19L1,0.028301887
ATAD3B,0.028301887
FGFRL1,0.028301887
DGKQ,0.028301887
STEAP1B,0.028301887
ENTPD7,0.028301887
CXCL10,0.028301887
ESPN,0.028301887
RBAK,0.028301887
CPN1,0.028301887
CWF19L1,0.028301887
FSCN1,0.028301887
ACOT7,0.028301887
GPR75-ASB3,0.028301887
ART3,0.028301887
CXCL9,0.028301887
AIMP2,0.028301887
RNF168,0.028301887
EIF2AK1,0.028301887
THAP6,0.028301887
SEMA4G,0.028301887
C10orf2,0.028301887
NRROS,0.028301887
PIGX,0.028301887
KCNAB2,0.028301887
POM121L12,0.028301887
TLX1,0.028301887
IKZF1,0.028301887
ZDHHC19,0.028301887
RNF216P1,0.028301887
NUP54,0.028301887
PI4K2A,0.028301887
LCOR,0.028301887
HES1,0.028301887
ARHGAP19,0.028301887
PRDM8,0.028301887
CCT4,0.028301887
C2orf74,0.028301887
PEX13,0.028301887
GK2,0.028301887
CYP2W1,0.028301887
UBTD1,0.028301887
LRRC15,0.028301887
TNFRSF25,0.028301887
PUS10,0.028301887
MORN4,0.028301887
AVPI1,0.028301887
MAFK,0.028301887
RP11-481J13.1,0.028301887
MRPL1,0.028301887
APOD,0.028301887
CCNG2,0.028301887
GNA12,0.028301887
CHAC2,0.028301887
PAK2,0.028301887
EREG,0.028301887
LRRC47,0.028301887
RHOQ,0.028301887
FAM228A,0.028301887
TBRG4,0.028301887
MFSD7,0.028301887
CSN1S1,0.028301887
SULT1E1,0.028301887
TMEM106B,0.028301887
UGT2A3,0.028301887
NADK,0.028301887
DNAJC27,0.028301887
ANKMY2,0.028301887
AGR2,0.028301887
TRIM8,0.028301887
CYP17A1,0.028301887
TWIST1,0.028301887
SSU72,0.028301887
TMPRSS11A,0.028301887
GNRHR,0.028301887
TMEM175,0.028301887
PCGF6,0.028301887
STAP1,0.028301887
ATAD3A,0.028301887
TWISTNB,0.028301887
C1orf86,0.028301887
C2orf61,0.028301887
KDELR2,0.028301887
PMS2CL,0.028301887
SMIM1,0.028301887
ZPBP,0.028301887
EPGN,0.028301887
FBXO11,0.028301887
UPP1,0.028301887
C7orf26,0.028301887
ANKRD18DP,0.028301887
C10orf76,0.028301887
ZNF12,0.028301887
MMEL1,0.028301887
CXCL6,0.028301887
SKI,0.028301887
RASSF6,0.028301887
AFP,0.028301887
C1GALT1,0.028301887
FBXL15,0.028301887
PEX10,0.028301887
IGFBP3,0.028301887
ACTR1A,0.028301887
CALM2,0.028301887
COL28A1,0.028301887
PROL1,0.028301887
CHST2,0.028301887
ARPC2,0.028301887
SEPN1,0.028301887
CENPK,0.028301887
IQCB1,0.028301887
IL1R2,0.028301887
COA6,0.028301887
GSAP,0.028301887
DPH7,0.028301887
C5orf49,0.028301887
CNBP,0.028301887
COPG1,0.028301887
IL1R1,0.028301887
C5orf38,0.028301887
GHR,0.028301887
GGPS1,0.028301887
ELOVL7,0.028301887
CYP3A5,0.028301887
GTF2E1,0.028301887
RFX8,0.028301887
GPATCH3,0.028301887
TRIM17,0.028301887
IGKV1D-42,0.028301887
ARMC3,0.028301887
MSRB2,0.028301887
MAP7,0.028301887
WNT4,0.028301887
GPX8,0.028301887
IDI2,0.028301887
ILDR1,0.028301887
ZDHHC18,0.028301887
MLK4,0.028301887
RPS6KA1,0.028301887
PRTFDC1,0.028301887
CELA3A,0.028301887
PTCD1,0.028301887
PIGV,0.028301887
MBD4,0.028301887
ENTPD8,0.028301887
HGD,0.028301887
SREK1IP1,0.028301887
THEMIS2,0.028301887
KY,0.028301887
MRPS9,0.028301887
SMPDL3B,0.028301887
RNF180,0.028301887
ZNF438,0.028301887
ZP4,0.028301887
PPP1R8,0.028301887
C2orf49,0.028301887
TUBB7P,0.028301887
CHRM3,0.028301887
PCCB,0.028301887
TRIML1,0.028301887
CWC27,0.028301887
IL18RAP,0.028301887
ACTN2,0.028301887
CYP3A7,0.028301887
ALPL,0.028301887
GNG4,0.028301887
NRARP,0.028301887
TOR4A,0.028301887
LRRC58,0.028301887
RAB18,0.028301887
ARMC4,0.028301887
NELFB,0.028301887
STX12,0.028301887
SLC6A18,0.028301887
ALG1L2,0.028301887
GPR3,0.028301887
HTR1A,0.028301887
FAM76A,0.028301887
TPPP,0.028301887
PIP4K2A,0.028301887
SPAG6,0.028301887
GZMK,0.028301887
HIST3H2A,0.028301887
SEC22A,0.028301887
UCMA,0.028301887
CATSPER4,0.028301887
NCAPH,0.028301887
VNN2,0.028301887
FBXO30,0.028301887
TPRA1,0.028301887
AC073464.11,0.028301887
ABCB10,0.028301887
GDNF,0.028301887
C5orf28,0.028301887
DIRC2,0.028301887
SKP2,0.028301887
LMBRD2,0.028301887
MCM10,0.028301887
RBM17,0.028301887
RHD,0.028301887
SLC12A8,0.028301887
TRIM63,0.028301887
CCDC152,0.028301887
ECHDC3,0.028301887
RAB4A,0.028301887
DHTKD1,0.028301887
LINC00710,0.028301887
EXTL1,0.028301887
OPTN,0.028301887
ATP5C1,0.028301887
ROPN1B,0.028301887
PAQR7,0.028301887
CNKSR1,0.028301887
ACTA1,0.028301887
CCDC3,0.028301887
FOXI2,0.028301887
FGF10,0.028301887
KDM1A,0.028301887
ACAD9,0.028301887
RPN1,0.028301887
C5orf22,0.028301887
CTD-2269E23.2,0.028301887
AKR1C1,0.028301887
ARL15,0.028301887
AKR1E2,0.028301887
MITD1,0.028301887
CYP51A1,0.028301887
KIAA1257,0.028301887
BCLAF1,0.028301887
CTD-2139B15.2,0.028301887
KLF6,0.028301887
ARPC1B,0.028301887
FAM134B,0.028301887
KIAA1211L,0.028301887
KPNA1,0.028301887
GDI2,0.028301887
CEP85,0.028301887
TAF5L,0.028301887
NET1,0.028301887
BRIX1,0.028301887
ANKRD36B,0.028301887
RAD1,0.028301887
HSPBAP1,0.028301887
KRIT1,0.028301887
FST,0.028301887
DNAJB8,0.028301887
AKR1C4,0.028301887
LRRD1,0.028301887
BHLHA15,0.028301887
FAM171A1,0.028301887
CNR2,0.028301887
FHL2,0.028301887
TAAR6,0.028301887
FAIM,0.028301887
PIK3CB,0.028301887
RSU1P2,0.028301887
SPCS3,0.028301887
MRAS,0.028301887
ZNF496,0.028301887
COL16A1,0.028301887
VEGFC,0.028301887
OPRD1,0.028301887
LCN12,0.028301887
UFSP2,0.028301887
KIAA0408,0.028301887
RP11-508N22.9,0.028301887
ALDH4A1,0.028301887
RASA2,0.028301887
YTHDF2,0.028301887
CTAGE9,0.028301887
OR2B11,0.028301887
RGPD2,0.028301887
SIDT1,0.028301887
SRSF4,0.028301887
NCK1,0.028301887
FABP1,0.028301887
ZNF669,0.028301887
COPB2,0.028301887
PAX7,0.028301887
NME9,0.028301887
TXLNA,0.028301887
AKR7L,0.028301887
ATP6V1A,0.028301887
QTRTD1,0.028301887
CCDC28B,0.028301887
TRAF2,0.028301887
RGPD1,0.028301887
OCLN,0.028301887
SLC25A4,0.028301887
LRP2BP,0.028301887
FUT7,0.028301887
MRPS22,0.028301887
PTP4A2,0.028301887
FBLN7,0.028301887
HPGD,0.028301887
STX7,0.028301887
ZNF695,0.028301887
IGSF11,0.028301887
TPRN,0.028301887
HCRTR1,0.028301887
PDLIM3,0.028301887
TMEM234,0.028301887
DCTD,0.028301887
DCDC2B,0.028301887
GUK1,0.028301887
SESN2,0.028301887
C7orf61,0.028301887
AGAP4,0.028301887
RSG1,0.028301887
PLGLA,0.028301887
ZNF678,0.028301887
GAL3ST4,0.028301887
OR13A1,0.028301887
CREM,0.028301887
GCSAML,0.028301887
THNSL2,0.028301887
C3orf30,0.028301887
CSGALNACT2,0.028301887
H3F3A,0.028301887
CAPZB,0.028301887
ZKSCAN1,0.028301887
TRNAU1AP,0.028301887
GTPBP8,0.028301887
BTLA,0.028301887
ZSCAN21,0.028301887
FKRP,0.018867925
SRP14,0.018867925
KIR3DL1,0.018867925
MIR4435-1HG,0.018867925
CIB2,0.018867925
SLC22A16,0.018867925
CNNM3,0.018867925
CNGA3,0.018867925
ZNF211,0.018867925
DXO,0.018867925
CRTC3,0.018867925
ZDHHC4,0.018867925
ACTR1B,0.018867925
AL645922.1,0.018867925
ALS2CR12,0.018867925
OTUD7A,0.018867925
SPDEF,0.018867925
TSEN34,0.018867925
FAM174B,0.018867925
SAE1,0.018867925
BBC3,0.018867925
WFDC12,0.018867925
PI3,0.018867925
EPCAM,0.018867925
IL36RN,0.018867925
DEF6,0.018867925
NPAS1,0.018867925
SEMG1,0.018867925
ZNF671,0.018867925
DNAJA4,0.018867925
AC073343.13,0.018867925
FANCE,0.018867925
C4A,0.018867925
RP11-160C18.4,0.018867925
BUB1B,0.018867925
PPIL3,0.018867925
ISG20,0.018867925
INHBB,0.018867925
NDUFAF7,0.018867925
IGSF23,0.018867925
ASTL,0.018867925
CCZ1,0.018867925
RP11-440D17.3,0.018867925
ELSPBP1,0.018867925
ZNF114,0.018867925
SNORD116-6,0.018867925
FAM189A1,0.018867925
ZNF890P,0.018867925
COQ10B,0.018867925
IGFBP2,0.018867925
POLR2D,0.018867925
CCDC114,0.018867925
SRSF3,0.018867925
IMP3,0.018867925
ZNF2,0.018867925
RAB44,0.018867925
RBAK-RBAKDN,0.018867925
PPIL1,0.018867925
OSCAR,0.018867925
MAN2C1,0.018867925
TMEM150B,0.018867925
LINC00222,0.018867925
HS6ST1,0.018867925
C6orf89,0.018867925
STK17B,0.018867925
TTL,0.018867925
SLC44A4,0.018867925
PVR,0.018867925
BSPH1,0.018867925
RDH12,0.018867925
CBLC,0.018867925
ARMC12,0.018867925
IL36G,0.018867925
MEIS3,0.018867925
WHAMMP2,0.018867925
CLPSL1,0.018867925
KPTN,0.018867925
TSPAN3,0.018867925
PSTPIP1,0.018867925
PPIL6,0.018867925
TNNT1,0.018867925
ZSCAN1,0.018867925
CTD-3092A11.1,0.018867925
B4GALT5,0.018867925
KNSTRN,0.018867925
TOMM34,0.018867925
PABPC1L,0.018867925
NEURL3,0.018867925
C6orf58,0.018867925
MAPK13,0.018867925
RNU1-133P,0.018867925
ZNF329,0.018867925
C2orf47,0.018867925
ADCK1,0.018867925
CHRFAM7A,0.018867925
UBE2Q2,0.018867925
NAPA,0.018867925
CALM3,0.018867925
LIPT1,0.018867925
FAM162B,0.018867925
WDR93,0.018867925
WDR73,0.018867925
GPNMB,0.018867925
RP11-182J1.1,0.018867925
CAMKMT,0.018867925
EMC4,0.018867925
APOC1,0.018867925
UBE2Q2P1,0.018867925
DNTTIP1,0.018867925
EEF1B2,0.018867925
LILRA5,0.018867925
RFPL4A,0.018867925
WFDC10B,0.018867925
FOXA3,0.018867925
HLA-DPB1,0.018867925
IL1RL2,0.018867925
FAM126A,0.018867925
SYNDIG1L,0.018867925
MED6,0.018867925
ZNF524,0.018867925
ATP6V1E2,0.018867925
SCTR,0.018867925
TMEM244,0.018867925
SLC39A7,0.018867925
HOXA13,0.018867925
HSD17B8,0.018867925
LILRA6,0.018867925
TMEM177,0.018867925
BTBD1,0.018867925
FAM221A,0.018867925
SEC11A,0.018867925
SLC35F1,0.018867925
IL18R1,0.018867925
ERCC1,0.018867925
FAM26D,0.018867925
ZNF471,0.018867925
CRYGB,0.018867925
ZNF583,0.018867925
CD40,0.018867925
PKDCC,0.018867925
CRYGA,0.018867925
KIAA0087,0.018867925
MRPS11,0.018867925
C7orf71,0.018867925
BTNL2,0.018867925
COX7A2L,0.018867925
PLEKHM3,0.018867925
SKAP2,0.018867925
LINC00052,0.018867925
CYCS,0.018867925
LAIR1,0.018867925
MFSD9,0.018867925
GOLGA6L3,0.018867925
MARK4,0.018867925
ZUFSP,0.018867925
PSMB8,0.018867925
ACOT2,0.018867925
ZNF296,0.018867925
SULT1C4,0.018867925
ZIM3,0.018867925
HAAO,0.018867925
TAAR9,0.018867925
IL6,0.018867925
HOMER2,0.018867925
TMEM237,0.018867925
SCIN,0.018867925
C15orf26,0.018867925
ACTR3,0.018867925
RPL31,0.018867925
GALNT16,0.018867925
GALM,0.018867925
GTF3C6,0.018867925
SNORD115-17,0.018867925
MESDC2,0.018867925
PIGF,0.018867925
LINC00336,0.018867925
FAH,0.018867925
ZNF17,0.018867925
HNRNPLL,0.018867925
GDPGP1,0.018867925
SUMO1,0.018867925
GOLGA8F,0.018867925
SYS1,0.018867925
RBPJL,0.018867925
ST20,0.018867925
RABL2A,0.018867925
CYP1B1,0.018867925
PKIB,0.018867925
ST20-MTHFS,0.018867925
VN1R1,0.018867925
FKBPL,0.018867925
ZNF772,0.018867925
DACT3,0.018867925
CHST10,0.018867925
BUB1,0.018867925
DBNDD2,0.018867925
AGMO,0.018867925
B3GALT4,0.018867925
PNMAL1,0.018867925
TMEM178A,0.018867925
WDR46,0.018867925
ZNF579,0.018867925
AC105339.2,0.018867925
IGFL2,0.018867925
ASF1A,0.018867925
RP11-483E23.2,0.018867925
CREG2,0.018867925
IGFL1,0.018867925
ADAM21P1,0.018867925
FERD3L,0.018867925
MAN1A1,0.018867925
CIB1,0.018867925
RPS6KL1,0.018867925
PPP5C,0.018867925
GOLGA6L9,0.018867925
HIBADH,0.018867925
SMOC1,0.018867925
GOLGA6L10,0.018867925
AGR3,0.018867925
LYPLA2P1,0.018867925
SLC13A3,0.018867925
C15orf53,0.018867925
NEK9,0.018867925
SLC2A10,0.018867925
RNF149,0.018867925
EYA2,0.018867925
RPF2,0.018867925
SOSTDC1,0.018867925
NANOS2,0.018867925
HDC,0.018867925
BRAT1,0.018867925
BCL2L1,0.018867925
REG1A,0.018867925
SNX22,0.018867925
HAO1,0.018867925
SIGLEC16,0.018867925
ZNF83,0.018867925
ANKRD30BL,0.018867925
ZNF888,0.018867925
IGKV3-15,0.018867925
REG3G,0.018867925
GINS1,0.018867925
PATL2,0.018867925
METAP1D,0.018867925
IGKV1-27,0.018867925
KIAA0101,0.018867925
SUPT3H,0.018867925
PDRG1,0.018867925
IGHV4-28,0.018867925
IGHV4-31,0.018867925
TASP1,0.018867925
SH3BGRL2,0.018867925
DEFB123,0.018867925
DAPK2,0.018867925
GLYATL3,0.018867925
DUOXA1,0.018867925
SUCLG1,0.018867925
DUOXA2,0.018867925
MIR496,0.018867925
TNFRSF21,0.018867925
OTOR,0.018867925
FRG1B,0.018867925
REG1P,0.018867925
DEFB119,0.018867925
ANKRD66,0.018867925
APH1B,0.018867925
CA12,0.018867925
NDUFAF5,0.018867925
FBXL22,0.018867925
CYP39A1,0.018867925
IGKC,0.018867925
IGKV2-29,0.018867925
HCK,0.018867925
ATF5,0.018867925
OLA1,0.018867925
SLC51B,0.018867925
CDC25B,0.018867925
CCDC142,0.018867925
PNKP,0.018867925
MRPL53,0.018867925
SNHG5,0.018867925
MED25,0.018867925
LZTS3,0.018867925
FAM168B,0.018867925
SLC29A1,0.018867925
IGHV1-58,0.018867925
BPIFA4P,0.018867925
INO80B,0.018867925
IGKV6D-21,0.018867925
CKMT1A,0.018867925
CYP4F30P,0.018867925
CDK5RAP1,0.018867925
BPIFB6,0.018867925
SUN5,0.018867925
IGKV2-30,0.018867925
SPG21,0.018867925
PRNT,0.018867925
TM9SF4,0.018867925
M1AP,0.018867925
POFUT1,0.018867925
PRND,0.018867925
PRNP,0.018867925
SMOX,0.018867925
MZT2A,0.018867925
MIR329-2,0.018867925
MFAP1,0.018867925
AUP1,0.018867925
IGKV1-33,0.018867925
SERINC4,0.018867925
DQX1,0.018867925
NFKBIE,0.018867925
TLX2,0.018867925
NT5E,0.018867925
CRISP2,0.018867925
ZNF701,0.018867925
SDPR,0.018867925
DTD1,0.018867925
FUCA2,0.018867925
LEO1,0.018867925
TNFAIP6,0.018867925
RBMS1,0.018867925
PEX3,0.018867925
ZFYVE21,0.018867925
RBM43,0.018867925
MMADHC,0.018867925
CD33,0.018867925
GATM,0.018867925
XRCC3,0.018867925
DPPA5,0.018867925
AIG1,0.018867925
PSMD14,0.018867925
THBD,0.018867925
GSTA3,0.018867925
NMBR,0.018867925
SIGLEC9,0.018867925
PRIM2,0.018867925
LTV1,0.018867925
ARL5A,0.018867925
WDSUB1,0.018867925
SIGLEC14,0.018867925
ZC3H12D,0.018867925
GINM1,0.018867925
GNLY,0.018867925
PCMT1,0.018867925
NAA20,0.018867925
ANAPC1P1,0.018867925
RPRM,0.018867925
USP50,0.018867925
SPPL2A,0.018867925
CEACAM18,0.018867925
GPR132,0.018867925
SFTPB,0.018867925
SIGLEC8,0.018867925
GLDN,0.018867925
SCG3,0.018867925
ULBP3,0.018867925
KLK12,0.018867925
GCA,0.018867925
RAB27A,0.018867925
AC083899.3,0.018867925
CST7,0.018867925
LINC00152,0.018867925
BLOC1S6,0.018867925
REPS1,0.018867925
CCDC28A,0.018867925
SSB,0.018867925
AC007277.3,0.018867925
CCNB2,0.018867925
PLGLB2,0.018867925
ACSS1,0.018867925
JOSD2,0.018867925
EMC10,0.018867925
TMSB10,0.018867925
NAPSA,0.018867925
BNIP2,0.018867925
ABHD12,0.018867925
NAPSB,0.018867925
LIPC,0.018867925
ALDH1A2,0.018867925
TMEM14A,0.018867925
G6PC2,0.018867925
LYPD6B,0.018867925
CNKSR3,0.018867925
DUT,0.018867925
CST13P,0.018867925
CAPG,0.018867925
MTO1,0.018867925
CINP,0.018867925
IGHG4,0.018867925
TEX9,0.018867925
IGHG2,0.018867925
MOK,0.018867925
RETSAT,0.018867925
IGHA1,0.018867925
RP1-234P15.4,0.018867925
SERAC1,0.018867925
GTF2H5,0.018867925
KLK2,0.018867925
SNTA1,0.018867925
EBF4,0.018867925
ZNF343,0.018867925
DACT2,0.018867925
TREM1,0.018867925
KIF25,0.018867925
TREML5P,0.018867925
LINC00521,0.018867925
PREP,0.018867925
ITPKA,0.018867925
DEFB128,0.018867925
DEFB127,0.018867925
COX8C,0.018867925
ADM5,0.018867925
CHP1,0.018867925
HSD17B14,0.018867925
SMOC2,0.018867925
OSTM1,0.018867925
RPS12,0.018867925
C15orf59,0.018867925
SLC32A1,0.018867925
TMEM17,0.018867925
FRZB,0.018867925
NCR2,0.018867925
TULP2,0.018867925
RN7SL495P,0.018867925
MIR519B,0.018867925
ETAA1,0.018867925
GRAMD2,0.018867925
CTNNBL1,0.018867925
TCF21,0.018867925
RP11-351J23.2,0.018867925
RUVBL2,0.018867925
ZNF385B,0.018867925
BPI,0.018867925
CELF6,0.018867925
PRICKLE4,0.018867925
LBP,0.018867925
BAX,0.018867925
IFI27,0.018867925
ARIH1,0.018867925
LGALSL,0.018867925
RP11-566K19.6,0.018867925
MZT2B,0.018867925
FUT1,0.018867925
UBE2M,0.018867925
KCNK17,0.018867925
CACNG6,0.018867925
ULK3,0.018867925
IFT52,0.018867925
RNU6-1320P,0.018867925
CLHC1,0.018867925
INPP1,0.018867925
TMEM194B,0.018867925
KCNK13,0.018867925
ZNF324,0.018867925
R3HDML,0.018867925
SNX8,0.018867925
TSPYL6,0.018867925
TMEM217,0.018867925
LFNG,0.018867925
MTCH1,0.018867925
MAL,0.018867925
GOLGA6C,0.018867925
C15orf62,0.018867925
ZFYVE19,0.018867925
ADCY10P1,0.018867925
SPINT1,0.018867925
NFYA,0.018867925
PSMB1,0.018867925
VNN1,0.018867925
LGMN,0.018867925
B3GNT2,0.018867925
CHMP2A,0.018867925
CHAC1,0.018867925
TSPO2,0.018867925
DLL4,0.018867925
COMMD1,0.018867925
OARD1,0.018867925
UNC5CL,0.018867925
LINC00951,0.018867925
SNX3,0.018867925
CYP4F27P,0.018867925
SPACA4,0.018867925
TAAR5,0.018867925
MED20,0.018867925
BYSL,0.018867925
SERPINA13P,0.018867925
C6orf163,0.018867925
ANKRD53,0.018867925
GDF5OS,0.018867925
IGHV7-81,0.018867925
IGHV1OR15-9,0.018867925
RCN3,0.018867925
VAX2,0.018867925
FIGLA,0.018867925
AKIRIN2,0.018867925
MIR337,0.018867925
KLHDC3,0.018867925
BMS1P15,0.018867925
MEG3,0.018867925
LCMT2,0.018867925
RSPH3,0.018867925
FLT3LG,0.018867925
MTX2,0.018867925
SIRPD,0.018867925
AC007040.8,0.018867925
NAGK,0.018867925
PIH1D1,0.018867925
IMP4,0.018867925
ACTG2,0.018867925
IGHV1-69,0.018867925
RSPH9,0.018867925
STK35,0.018867925
ASIP,0.018867925
PDYN,0.018867925
NAT8,0.018867925
YIPF3,0.018867925
CFC1,0.018867925
GJB7,0.018867925
TP53INP2,0.018867925
HMGB3P1,0.018867925
SIRPG,0.018867925
SIRPB1,0.018867925
GSS,0.018867925
PAIP2B,0.018867925
TTBK1,0.018867925
SIRPB2,0.018867925
BEGAIN,0.018867925
C20orf96,0.018867925
PNLDC1,0.018867925
IGKV3D-7,0.018867925
AGPAT4,0.018867925
NF1P2,0.018867925
FKBP7,0.018867925
NTF4,0.018867925
PLEKHA3,0.018867925
DSN1,0.018867925
T,0.018867925
AC027612.6,0.018867925
CGB8,0.018867925
TCF15,0.018867925
CSNK2A1,0.018867925
MPC1,0.018867925
RBCK1,0.018867925
NRSN2,0.018867925
CGB1,0.018867925
GSC,0.018867925
MAS1,0.018867925
GABRR2,0.018867925
DPRX,0.018867925
GKN2,0.018867925
TNFAIP3,0.018867925
RP11-467L19.8,0.018867925
WARS,0.018867925
SLC25A47,0.018867925
SNPH,0.018867925
RP3-393E18.2,0.018867925
CALML4,0.018867925
SNRNP27,0.018867925
CD37,0.018867925
CNBD2,0.018867925
SLC6A16,0.018867925
TCP1,0.018867925
HHIPL1,0.018867925
RBM45,0.018867925
ANP32A,0.018867925
MRPS10,0.018867925
AAR2,0.018867925
POLR1B,0.018867925
ZNF430,0.018867925
AAMP,0.018867925
BLMH,0.018867925
TEFM,0.018867925
CTD-2349P21.5,0.018867925
LRRC37BP1,0.018867925
OR4F17,0.018867925
GOSR1,0.018867925
TMIGD1,0.018867925
CTD-2012J19.3,0.018867925
CCL8,0.018867925
SNORA7B,0.018867925
RNF126,0.018867925
ABHD15,0.018867925
MED10,0.018867925
PIPOX,0.018867925
LPPR3,0.018867925
TXNL4A,0.018867925
BFSP2,0.018867925
GALR1,0.018867925
AC034110.1,0.018867925
SMIM21,0.018867925
CEP72,0.018867925
COPRS,0.018867925
PDCD6,0.018867925
CCDC127,0.018867925
LRRC14B,0.018867925
FRG2,0.018867925
C17orf75,0.018867925
FRG1,0.018867925
MTNR1A,0.018867925
CNDP2,0.018867925
FAM69C,0.018867925
CYP4V2,0.018867925
DHRS13,0.018867925
PRTN3,0.018867925
ELANE,0.018867925
IFT20,0.018867925
C3orf56,0.018867925
MCM2,0.018867925
PODXL2,0.018867925
PLK5,0.018867925
REEP6,0.018867925
MTRNR2L1,0.018867925
TTC23L,0.018867925
RP11-1023L17.1,0.018867925
RUVBL1,0.018867925
GATA2,0.018867925
GAMT,0.018867925
GOLPH3,0.018867925
NDUFS7,0.018867925
TMEM97,0.018867925
TNFAIP1,0.018867925
CCT5,0.018867925
TMEM199,0.018867925
RP11-723O4.9,0.018867925
STK11,0.018867925
EFCC1,0.018867925
CNN2,0.018867925
ALDOC,0.018867925
ZNF622,0.018867925
SGK494,0.018867925
SDF2,0.018867925
PROCA1,0.018867925
R3HDM4,0.018867925
TLCD1,0.018867925
ISY1-RAB43,0.018867925
CMBL,0.018867925
CYB5A,0.018867925
CCL13,0.018867925
CHCHD6,0.018867925
PGAP3,0.018867925
LRAT,0.018867925
CSF3,0.018867925
GUCY1B3,0.018867925
ORMDL3,0.018867925
GSDMB,0.018867925
ZPBP2,0.018867925
PPP1R1B,0.018867925
C4orf47,0.018867925
NEUROD2,0.018867925
STAC2,0.018867925
CACNB1,0.018867925
CPA3,0.018867925
SEC11C,0.018867925
TRIM61,0.018867925
FGB,0.018867925
NR1D1,0.018867925
RNF175,0.018867925
RAPGEFL1,0.018867925
TLR2,0.018867925
MND1,0.018867925
EIF2A,0.018867925
SELT,0.018867925
RPS3A,0.018867925
EDNRA,0.018867925
KRT26,0.018867925
MIR548G,0.018867925
KRT28,0.018867925
SLC10A7,0.018867925
LSM6,0.018867925
POLI,0.018867925
CLRN1-AS1,0.018867925
TRIM60,0.018867925
TMEM192,0.018867925
SOCS7,0.018867925
SERPINB5,0.018867925
IL20RB,0.018867925
PRIMPOL,0.018867925
CLDN18,0.018867925
A4GNT,0.018867925
CD226,0.018867925
DOK6,0.018867925
CDKN2AIP,0.018867925
ESYT3,0.018867925
LINC00305,0.018867925
AP2B1,0.018867925
NEIL3,0.018867925
ASB5,0.018867925
SERPINB3,0.018867925
SERPINB11,0.018867925
SPATA4,0.018867925
MRPL45,0.018867925
MORF4,0.018867925
SLC25A36,0.018867925
SPSB4,0.018867925
PIGW,0.018867925
TNFRSF11A,0.018867925
HMGB2,0.018867925
MRM1,0.018867925
AADAT,0.018867925
MFAP3L,0.018867925
C4orf27,0.018867925
DUSP14,0.018867925
SLC9A9,0.018867925
ANXA10,0.018867925
HNF1B,0.018867925
CCDC144NL,0.018867925
KLF16,0.018867925
P2RY14,0.018867925
TNFSF12,0.018867925
MPDU1,0.018867925
CD68,0.018867925
POC5,0.018867925
F2RL2,0.018867925
TRAT1,0.018867925
TNFSF12-TNFSF13,0.018867925
F2RL1,0.018867925
CCDC42,0.018867925
SLC35G6,0.018867925
TNFSF9,0.018867925
FGF11,0.018867925
KIAA1524,0.018867925
SPEM1,0.018867925
TMEM256,0.018867925
SOX15,0.018867925
CRB3,0.018867925
FAM169A,0.018867925
SLC25A41,0.018867925
ENC1,0.018867925
CLPP,0.018867925
CAPS,0.018867925
CD200,0.018867925
VAMP2,0.018867925
TMEM107,0.018867925
C17orf59,0.018867925
FUT6,0.018867925
NAIP,0.018867925
ATG3,0.018867925
PRR22,0.018867925
SLC35A5,0.018867925
CD200R1L,0.018867925
TMEM256-PLSCR3,0.018867925
CTC-512J14.7,0.018867925
EIF5A,0.018867925
AIPL1,0.018867925
OR5AC2,0.018867925
NUDT12,0.018867925
PSMB6,0.018867925
FAM174A,0.018867925
OR5H1,0.018867925
GP1BA,0.018867925
SLC25A11,0.018867925
RNF167,0.018867925
ERAP2,0.018867925
INCA1,0.018867925
CD320,0.018867925
CCL25,0.018867925
NUP88,0.018867925
OR5K3,0.018867925
FAM64A,0.018867925
FAM172BP,0.018867925
LINC00461,0.018867925
CPOX,0.018867925
CLEC4G,0.018867925
TRAPPC5,0.018867925
NIT2,0.018867925
RNASEK,0.018867925
C17orf49,0.018867925
SLC16A11,0.018867925
RPS23,0.018867925
ZCCHC9,0.018867925
TMEM45A,0.018867925
TFG,0.018867925
FAM151B,0.018867925
RP11-1137G4.3,0.018867925
HSD11B1L,0.018867925
ZNRF4,0.018867925
RP11-434D2.3,0.018867925
NDUFS4,0.018867925
MRPS30,0.018867925
TBC1D28,0.018867925
DTX3L,0.018867925
MOCS2,0.018867925
ZNF77,0.018867925
EVPLL,0.018867925
TOP3A,0.018867925
SPICE1,0.018867925
FLII,0.018867925
GNA11,0.018867925
