gene_name,TCGA-COAD(Black Or African American)(57)
ADGRL3,0.035087719
P2RX5,0.035087719
CCDC92,0.035087719
AC231657.1,0.035087719
KAL1,0.035087719
ASIC4,0.035087719
NLGN4X,0.035087719
KIAA0100,0.035087719
BCAP31,0.035087719
GPRASP2,0.035087719
RAB6A,0.035087719
AKR1C8P,0.035087719
BEX4,0.035087719
FAM168A,0.035087719
BCO2,0.035087719
C2orf42,0.035087719
CD1D,0.035087719
PTHLH,0.035087719
PCBP1,0.035087719
MAGEB18,0.035087719
XG,0.035087719
P2RY6,0.035087719
ATF6,0.035087719
KCNRG,0.035087719
MYLK3,0.035087719
KRT2,0.035087719
IQSEC1,0.035087719
ADD2,0.035087719
SLC6A2,0.035087719
H3F3C,0.035087719
P4HA3,0.035087719
RBBP5,0.035087719
SUPT20HL2,0.035087719
SLITRK6,0.035087719
DENND5B,0.035087719
OR10T2,0.035087719
CAPRIN2,0.035087719
DNAJB13,0.035087719
SUPT20HL1,0.035087719
DDX11,0.035087719
C11orf1,0.035087719
KRT73,0.035087719
GPC5,0.035087719
SREBF2,0.035087719
DEDD,0.035087719
USP15,0.035087719
SMPD4,0.035087719
RGSL1,0.035087719
ZNF705A,0.035087719
SLC6A13,0.035087719
MPHOSPH6,0.035087719
GGA1,0.035087719
OR5K2,0.035087719
CPOX,0.035087719
SAP130,0.035087719
CCDC120,0.035087719
BBS5,0.035087719
MYH4,0.035087719
SERTM1,0.035087719
CCNA1,0.035087719
SLC9A7P1,0.035087719
IQSEC3,0.035087719
PLEKHH3,0.035087719
ZNF319,0.035087719
SUCO,0.035087719
CCDC185,0.035087719
TEPP,0.035087719
UBR3,0.035087719
OR2T10,0.035087719
MYO3B,0.035087719
OR5H1,0.035087719
OSGIN1,0.035087719
FGD6,0.035087719
SETD1A,0.035087719
CDH16,0.035087719
FGD1,0.035087719
LAMC1,0.035087719
TMCC3,0.035087719
PKD1L2,0.035087719
FAM127C,0.035087719
FILIP1L,0.035087719
OR14A16,0.035087719
GDF3,0.035087719
OR5I1,0.035087719
RND2,0.035087719
CDK8,0.035087719
CEP126,0.035087719
AMER3,0.035087719
EPHX1,0.035087719
OR2G3,0.035087719
NXPE3,0.035087719
GAS2L3,0.035087719
FBXL14,0.035087719
OR6F1,0.035087719
CDYL2,0.035087719
ZNF648,0.035087719
OR11L1,0.035087719
ELFN2,0.035087719
IQSEC2,0.035087719
TMPRSS6,0.035087719
SLC2A3,0.035087719
OR2W3,0.035087719
DARS2,0.035087719
METTL17,0.035087719
UHRF1BP1L,0.035087719
STK39,0.035087719
FAM71C,0.035087719
MAGIX,0.035087719
AOC3,0.035087719
TOMM70A,0.035087719
OR5AR1,0.035087719
FAM127B,0.035087719
MED19,0.035087719
ZNF585B,0.035087719
ELF4,0.035087719
ASAP2,0.035087719
TNFRSF19,0.035087719
PLA2G6,0.035087719
GLYATL1,0.035087719
SLC6A15,0.035087719
ADAM17,0.035087719
FRMD7,0.035087719
FRG2C,0.035087719
CCDC183,0.035087719
HS6ST2,0.035087719
WAS,0.035087719
PRDM10,0.035087719
TFDP3,0.035087719
FAM92B,0.035087719
CYP27C1,0.035087719
KIFC3,0.035087719
DTX4,0.035087719
FBXO21,0.035087719
FAM177B,0.035087719
RGL1,0.035087719
PHC1,0.035087719
HPCAL1,0.035087719
CHRNA1,0.035087719
MAFF,0.035087719
EBP,0.035087719
ATF2,0.035087719
GLI2,0.035087719
SLC25A14,0.035087719
ZNF280C,0.035087719
KLHL11,0.035087719
ROCK2,0.035087719
SYT1,0.035087719
PRRC2C,0.035087719
RBM19,0.035087719
LHX5,0.035087719
METTL13,0.035087719
AMMECR1L,0.035087719
GORASP2,0.035087719
NSUN3,0.035087719
TLK1,0.035087719
CLEC6A,0.035087719
STX1B,0.035087719
MBTPS1,0.035087719
CATIP,0.035087719
DNAAF1,0.035087719
PROS1,0.035087719
ATP12A,0.035087719
ATP2C2,0.035087719
GPR17,0.035087719
LIMS2,0.035087719
MYO7B,0.035087719
COLEC11,0.035087719
SPATA13,0.035087719
COTL1,0.035087719
STAT5B,0.035087719
CSNK1A1L,0.035087719
SLC25A12,0.035087719
HAT1,0.035087719
TPO,0.035087719
RAI1,0.035087719
WDR26,0.035087719
SDSL,0.035087719
TRAPPC12,0.035087719
ZDHHC7,0.035087719
ITGA6,0.035087719
PFKFB1,0.035087719
TRIM51,0.035087719
EIF3D,0.035087719
FAP,0.035087719
STAM2,0.035087719
ASCL4,0.035087719
NR1I2,0.035087719
GAGE1,0.035087719
PRPF40A,0.035087719
SPANXB1,0.035087719
MYBPC3,0.035087719
USP5,0.035087719
GPR173,0.035087719
CDRT15,0.035087719
FLT1,0.035087719
COX10,0.035087719
PAN3,0.035087719
STXBP5L,0.035087719
NCAPD2,0.035087719
FAM109A,0.035087719
POPDC2,0.035087719
PLA1A,0.035087719
KCNJ3,0.035087719
NR4A2,0.035087719
NUDT10,0.035087719
ANGPTL1,0.035087719
BPIFC,0.035087719
TMEM39A,0.035087719
ZRANB3,0.035087719
ARHGAP31,0.035087719
C1QTNF4,0.035087719
MAP2K4,0.035087719
CDR1,0.035087719
DHODH,0.035087719
USPL1,0.035087719
CCNT2,0.035087719
TRIM17,0.035087719
ZNF689,0.035087719
DAO,0.035087719
PARP14,0.035087719
SEPHS2,0.035087719
ITGAL,0.035087719
TAF5L,0.035087719
ZNF384,0.035087719
CEP350,0.035087719
CMTM1,0.035087719
TCHH,0.035087719
AKAP4,0.035087719
MVK,0.035087719
CFAP54,0.035087719
OR10G2,0.035087719
CHRM4,0.035087719
ATP2A2,0.035087719
HNMT,0.035087719
PARP9,0.035087719
MLKL,0.035087719
GTF3A,0.035087719
SALL2,0.035087719
KIF5C,0.035087719
NOP2,0.035087719
SFI1,0.035087719
CFAP44,0.035087719
CFAP43,0.035087719
SLC15A2,0.035087719
IFFO1,0.035087719
C11orf49,0.035087719
TRIM67,0.035087719
CLEC18B,0.035087719
ACACB,0.035087719
GLG1,0.035087719
IGSF11,0.035087719
FNBP4,0.035087719
ARHGEF40,0.035087719
IGF1,0.035087719
PPP1R3F,0.035087719
GLT8D2,0.035087719
TERF2IP,0.035087719
COX20,0.035087719
APOL6,0.035087719
GPR12,0.035087719
AP1G1,0.035087719
OR4A16,0.035087719
RBFOX2,0.035087719
C12orf42,0.035087719
CD96,0.035087719
CLSTN3,0.035087719
TAT,0.035087719
ARL4D,0.035087719
FOXP3,0.035087719
RP11-347H15.5,0.035087719
PLA2R1,0.035087719
OR4C16,0.035087719
MIR507,0.035087719
RXFP2,0.035087719
APOL1,0.035087719
SMCP,0.035087719
IVL,0.035087719
CD163L1,0.035087719
NBR1,0.035087719
UBB,0.035087719
DDX54,0.035087719
CLEC3A,0.035087719
FOXRED2,0.035087719
DPP4,0.035087719
HCFC2,0.035087719
CHST11,0.035087719
TMEM163,0.035087719
KIAA2018,0.035087719
HDAC5,0.035087719
JMJD4,0.035087719
ACTN2,0.035087719
MTR,0.035087719
DRD3,0.035087719
LARGE,0.035087719
APPL2,0.035087719
CEP83,0.035087719
NCKAP5,0.035087719
RP11-193H5.1,0.035087719
ZP4,0.035087719
CHRM3,0.035087719
HMGXB4,0.035087719
KIAA1614,0.035087719
TRAFD1,0.035087719
SHISA6,0.035087719
SIDT1,0.035087719
OR4A47,0.035087719
CXorf66,0.035087719
C3orf17,0.035087719
NUDT11,0.035087719
RGS7,0.035087719
KIAA1033,0.035087719
KMO,0.035087719
ATP11C,0.035087719
F9,0.035087719
RNASE7,0.035087719
ADCK3,0.035087719
MPP3,0.035087719
ALDH1L2,0.035087719
AIFM1,0.035087719
MTHFD2P1,0.035087719
KRT33B,0.035087719
GANAB,0.035087719
CHD3,0.035087719
CCL17,0.035087719
SLC35F6,0.035087719
SUN2,0.035087719
MERTK,0.035087719
NFE2L2,0.035087719
DDX25,0.035087719
POMC,0.035087719
PCBP4,0.035087719
FSIP2,0.035087719
COG4,0.035087719
PRKAB1,0.035087719
COQ9,0.035087719
PSD4,0.035087719
EFR3B,0.035087719
CXorf40B,0.035087719
ESRRG,0.035087719
FAM71A,0.035087719
PTPRG,0.035087719
MYH10,0.035087719
OR4N2,0.035087719
STYK1,0.035087719
IQCF6,0.035087719
RAB3GAP2,0.035087719
ASXL2,0.035087719
DPEP1,0.035087719
WNT5A,0.035087719
COG6,0.035087719
HEPACAM,0.035087719
CCDC66,0.035087719
ZP1,0.035087719
FEZF2,0.035087719
ZNF804A,0.035087719
TAB1,0.035087719
CPNE7,0.035087719
SSX3,0.035087719
FOXRED1,0.035087719
SRPR,0.035087719
RPUSD4,0.035087719
COL3A1,0.035087719
IL1B,0.035087719
IL6R,0.035087719
ZMYM2,0.035087719
TPM3,0.035087719
NISCH,0.035087719
TWF2,0.035087719
LGR5,0.035087719
KRT31,0.035087719
INCENP,0.035087719
CBFA2T3,0.035087719
STAG2,0.035087719
APOBEC3D,0.035087719
KLHL29,0.035087719
FAM83G,0.035087719
PTPRB,0.035087719
KRTAP4-2,0.035087719
ST3GAL2,0.035087719
APOBEC3G,0.035087719
CNOT2,0.035087719
AGBL5,0.035087719
THOC2,0.035087719
MSRB3,0.035087719
IRAK3,0.035087719
ATP1B4,0.035087719
SWT1,0.035087719
ADSL,0.035087719
DPYSL5,0.035087719
GULP1,0.035087719
CTC1,0.035087719
DPP10,0.035087719
TMEM132A,0.035087719
ACRV1,0.035087719
FBLN7,0.035087719
ZBTB33,0.035087719
SCYL3,0.035087719
PXN,0.035087719
FADS2,0.035087719
ATAD2B,0.035087719
WIF1,0.035087719
DDB1,0.035087719
PREB,0.035087719
NT5DC2,0.035087719
CYBA,0.035087719
USP11,0.035087719
ZDHHC20,0.035087719
LRP6,0.035087719
FLII,0.035087719
LRIG1,0.035087719
GORAB,0.035087719
PDE1A,0.035087719
NUP107,0.035087719
NRBP1,0.035087719
ENTHD1,0.035087719
DPY19L2,0.035087719
USP43,0.035087719
TGFB1I1,0.035087719
SYT7,0.035087719
GAS6,0.035087719
EDEM3,0.035087719
DNAJC10,0.035087719
FKBP10,0.035087719
DUSP16,0.035087719
VWA8,0.035087719
GLIPR1,0.035087719
GIF,0.035087719
HEPH,0.035087719
OTOF,0.035087719
MIEF1,0.035087719
SLC27A3,0.035087719
ZNF48,0.035087719
IFT88,0.035087719
CPSF7,0.035087719
C1orf21,0.035087719
FAM49A,0.035087719
SLC3A2,0.035087719
2-Mar,0.035087719
NAP1L1,0.035087719
FBXW10,0.035087719
KSR2,0.035087719
SELK,0.035087719
BRINP3,0.035087719
ASNSD1,0.035087719
SASH3,0.035087719
CLEC18C,0.035087719
C2orf88,0.035087719
GTF3C2,0.035087719
ARHGEF9,0.035087719
CXorf40A,0.035087719
MTCP1,0.035087719
CACNA2D3,0.035087719
KCNC2,0.035087719
MS4A1,0.035087719
NT5C1B,0.035087719
RBM15B,0.035087719
ATXN7L3B,0.035087719
PRSS8,0.035087719
MEI1,0.035087719
PATL1,0.035087719
DGKH,0.035087719
F5,0.035087719
NTN1,0.035087719
TOP3A,0.035087719
AR,0.035087719
ELMO3,0.01754386
COL14A1,0.01754386
FGF11,0.01754386
TESK1,0.01754386
EIF3E,0.01754386
VPS28,0.01754386
RGP1,0.01754386
TBC1D2B,0.01754386
CD72,0.01754386
PIN1,0.01754386
TUBB4A,0.01754386
PGAM5,0.01754386
TNFSF9,0.01754386
GPR108,0.01754386
GFOD2,0.01754386
HINT2,0.01754386
PEX5,0.01754386
KLF13,0.01754386
UNC45A,0.01754386
SLC35G6,0.01754386
ENY2,0.01754386
EXOC3L1,0.01754386
TAS2R8,0.01754386
KCNV1,0.01754386
CREB3,0.01754386
ZNF426,0.01754386
PTPN6,0.01754386
RLBP1,0.01754386
ARHGAP11B,0.01754386
CACTIN,0.01754386
JAK2,0.01754386
TSPAN3,0.01754386
TONSL,0.01754386
EMG1,0.01754386
UTP23,0.01754386
TMEM220,0.01754386
SLC30A8,0.01754386
TAS2R9,0.01754386
ZNF559,0.01754386
C1RL,0.01754386
FANCI,0.01754386
OR7E24,0.01754386
C12orf40,0.01754386
EMC2,0.01754386
TAS2R10,0.01754386
C17orf100,0.01754386
KIF21A,0.01754386
HDDC3,0.01754386
ADPRM,0.01754386
SLC13A5,0.01754386
XAF1,0.01754386
GBA2,0.01754386
SLC52A2,0.01754386
ZNF812,0.01754386
SYT10,0.01754386
SYBU,0.01754386
FBXL6,0.01754386
EIF3H,0.01754386
RHPN1,0.01754386
SLC2A13,0.01754386
TRIP10,0.01754386
SLC38A1,0.01754386
ZNF251,0.01754386
SCG5,0.01754386
INSR,0.01754386
LAG3,0.01754386
EFNB3,0.01754386
FDX1L,0.01754386
ARHGAP44,0.01754386
MPDU1,0.01754386
ANO6,0.01754386
CHSY1,0.01754386
RPL30,0.01754386
GPR162,0.01754386
FBXO10,0.01754386
GRHPR,0.01754386
C8orf82,0.01754386
PAX5,0.01754386
GNB3,0.01754386
MELK,0.01754386
ZNF358,0.01754386
STK3,0.01754386
RN7SL319P,0.01754386
OSR2,0.01754386
SOX15,0.01754386
RPL8,0.01754386
FMN1,0.01754386
FHOD1,0.01754386
ZNF16,0.01754386
MLF2,0.01754386
S1PR5,0.01754386
SAT2,0.01754386
INTS8,0.01754386
TP53INP1,0.01754386
PTMS,0.01754386
EXOSC3,0.01754386
TRMT10B,0.01754386
SHBG,0.01754386
APOLD1,0.01754386
SDC2,0.01754386
TPTE2,0.01754386
RPAIN,0.01754386
SLC9A5,0.01754386
C1QBP,0.01754386
FRMPD1,0.01754386
GPRC5A,0.01754386
MANSC1,0.01754386
PCED1B,0.01754386
AMIGO2,0.01754386
RP11-613M10.9,0.01754386
GSG1,0.01754386
RNF38,0.01754386
UBE2Q2,0.01754386
RIMS2,0.01754386
IGHV1OR15-9,0.01754386
MRPL13,0.01754386
C3P1,0.01754386
ZCRB1,0.01754386
CHRNA7,0.01754386
TAS2R46,0.01754386
ZNF18,0.01754386
SLC25A32,0.01754386
TAS2R19,0.01754386
GXYLT1,0.01754386
CNTN1,0.01754386
ATF7IP,0.01754386
DCSTAMP,0.01754386
ENO2,0.01754386
TAS2R20,0.01754386
OTUD7A,0.01754386
TXNDC17,0.01754386
ZFPM2,0.01754386
TAS2R50,0.01754386
GUCY2D,0.01754386
CYHR1,0.01754386
NAE1,0.01754386
FAM64A,0.01754386
KCNAB3,0.01754386
NELL2,0.01754386
NUTF2,0.01754386
C9orf66,0.01754386
TMEM117,0.01754386
CLTA,0.01754386
PRB1,0.01754386
KDM6B,0.01754386
MRPL4,0.01754386
S1PR2,0.01754386
NIPA2,0.01754386
IRAK4,0.01754386
CCIN,0.01754386
KANK1,0.01754386
GPT,0.01754386
NFIC,0.01754386
DMRT1,0.01754386
DOHH,0.01754386
RP13-895J2.7,0.01754386
FBXO22,0.01754386
GRIN2B,0.01754386
YWHAZ,0.01754386
DNMT1,0.01754386
RASL11A,0.01754386
GRHL2,0.01754386
PLBD1,0.01754386
MYH3,0.01754386
ACSBG1,0.01754386
PLIN3,0.01754386
SPATA8,0.01754386
C9orf72,0.01754386
ARRDC5,0.01754386
DENND3,0.01754386
UHRF1,0.01754386
KLRF1,0.01754386
LATS2,0.01754386
TEK,0.01754386
ZNF592,0.01754386
CD69,0.01754386
LRRC19,0.01754386
IFT74,0.01754386
MFSD6L,0.01754386
NR2F2,0.01754386
EFTUD1,0.01754386
SKA3,0.01754386
CLEC4E,0.01754386
RPS17,0.01754386
SLCO3A1,0.01754386
TSNARE1,0.01754386
MAPK15,0.01754386
LDHB,0.01754386
ZNRF4,0.01754386
TUSC1,0.01754386
ELAVL2,0.01754386
ARNT2,0.01754386
SLC28A1,0.01754386
TMEM215,0.01754386
ST20-MTHFS,0.01754386
GRINA,0.01754386
CLDN7,0.01754386
CASC1,0.01754386
CAPZA3,0.01754386
C12orf77,0.01754386
RFX2,0.01754386
ZNF26,0.01754386
KCNQ3,0.01754386
PHF20L1,0.01754386
KLHL25,0.01754386
UBE3A,0.01754386
WISP1,0.01754386
YBX2,0.01754386
NDRG1,0.01754386
IGHV3-38,0.01754386
ST3GAL1,0.01754386
HSD11B2,0.01754386
CLEC12A,0.01754386
ETNK1,0.01754386
KHDRBS3,0.01754386
C19orf45,0.01754386
IGHV1-46,0.01754386
SV2B,0.01754386
AEBP2,0.01754386
MIR873,0.01754386
DMRTA1,0.01754386
AICDA,0.01754386
CPEB1,0.01754386
CDKN2A,0.01754386
PZP,0.01754386
MIPEP,0.01754386
TIGD5,0.01754386
C8orf31,0.01754386
EVI5L,0.01754386
TNK1,0.01754386
CLEC4GP1,0.01754386
IFNA14,0.01754386
LINC00612,0.01754386
SLC24A2,0.01754386
GLI4,0.01754386
IFNA17,0.01754386
MROH6,0.01754386
MICU2,0.01754386
IFNA16,0.01754386
IFNW1,0.01754386
IFNB1,0.01754386
CD209,0.01754386
FOCAD,0.01754386
KCTD11,0.01754386
BNC1,0.01754386
UBE2Q2P1,0.01754386
FAM65A,0.01754386
IGHV1-58,0.01754386
M6PR,0.01754386
DHRS7C,0.01754386
IFNA13,0.01754386
LY6E,0.01754386
AC105339.2,0.01754386
SH3GL2,0.01754386
PSCA,0.01754386
RPL36,0.01754386
ACD,0.01754386
SNAPC2,0.01754386
MTAP,0.01754386
MIR31,0.01754386
ZNF707,0.01754386
NMB,0.01754386
RRAGA,0.01754386
IFNE,0.01754386
TRAPPC5,0.01754386
WDR73,0.01754386
DENND4C,0.01754386
PYROXD1,0.01754386
WHAMM,0.01754386
CYP11B1,0.01754386
HOMER2,0.01754386
C15orf40,0.01754386
HDGFRP3,0.01754386
MFAP5,0.01754386
IFNA8,0.01754386
PYCRL,0.01754386
IFNA2,0.01754386
ZNF605,0.01754386
PLCZ1,0.01754386
RLN1,0.01754386
CLEC4C,0.01754386
DNAJB5,0.01754386
CHD2,0.01754386
FBXO39,0.01754386
CRABP1,0.01754386
SCRT1,0.01754386
IGHV3-16,0.01754386
TEKT1,0.01754386
PDCD1LG2,0.01754386
SNRPN,0.01754386
AEN,0.01754386
LMO3,0.01754386
SLC25A23,0.01754386
WHAMMP2,0.01754386
RNF139,0.01754386
TSPAN11,0.01754386
IGHV3-21,0.01754386
NDUFB9,0.01754386
GALT,0.01754386
CA7,0.01754386
PSMA4,0.01754386
ACTL9,0.01754386
IPO8,0.01754386
C17orf49,0.01754386
KIAA0196,0.01754386
OVCH1,0.01754386
ZFR2,0.01754386
DPPA3,0.01754386
LRRC36,0.01754386
TMEM256,0.01754386
WDR61,0.01754386
ACSM4,0.01754386
PRC1,0.01754386
YARS2,0.01754386
FAM189A1,0.01754386
DNM1L,0.01754386
FAM83A,0.01754386
OR7G1,0.01754386
ZHX1,0.01754386
ATAD2,0.01754386
TMEM102,0.01754386
LINS,0.01754386
OR7G2,0.01754386
MRPL54,0.01754386
XAB2,0.01754386
WDYHV1,0.01754386
BICD1,0.01754386
CD163,0.01754386
APOBEC1,0.01754386
CRB3,0.01754386
ACAN,0.01754386
KIAA0895L,0.01754386
SPEM1,0.01754386
PIGO,0.01754386
NLGN2,0.01754386
VPS33B,0.01754386
BCL6B,0.01754386
CCDC91,0.01754386
KLRC1,0.01754386
UBE2R2,0.01754386
GABARAP,0.01754386
TRBV21OR9-2,0.01754386
KDM4C,0.01754386
SYNM,0.01754386
IGHV4-34,0.01754386
FGFR1OP2,0.01754386
CYC1,0.01754386
KRBA2,0.01754386
RAB11B,0.01754386
RETN,0.01754386
NFX1,0.01754386
OPLAH,0.01754386
ACER1,0.01754386
GSDMC,0.01754386
CHMP5,0.01754386
MYH13,0.01754386
CHFR,0.01754386
AC068831.10,0.01754386
SSPN,0.01754386
SPATC1,0.01754386
MTMR6,0.01754386
LRG1,0.01754386
AMER2,0.01754386
APTX,0.01754386
LRRC28,0.01754386
GABRA5,0.01754386
CLEC4A,0.01754386
KHSRP,0.01754386
BOP1,0.01754386
FOXJ2,0.01754386
AURKB,0.01754386
LYSMD4,0.01754386
DCTN3,0.01754386
RPP25L,0.01754386
SIRT6,0.01754386
SLC25A41,0.01754386
CHRNA3,0.01754386
REP15,0.01754386
KLRC4-KLRK1,0.01754386
SHISA2,0.01754386
KIAA1161,0.01754386
DLG4,0.01754386
RP11-160C18.4,0.01754386
FAM219A,0.01754386
ACADVL,0.01754386
TMEM52B,0.01754386
GOLGA3,0.01754386
ARHGEF15,0.01754386
CLEC1A,0.01754386
STK38L,0.01754386
NUPL1,0.01754386
GLDC,0.01754386
PDE6H,0.01754386
GJC1,0.01754386
VDR,0.01754386
POLR2M,0.01754386
TAS2R40,0.01754386
AC078899.1,0.01754386
OR6V1,0.01754386
FRS2,0.01754386
IL17C,0.01754386
KEL,0.01754386
LRRC10,0.01754386
ZNF66,0.01754386
DDX19A,0.01754386
TRPV5,0.01754386
RAB3IP,0.01754386
FAM214A,0.01754386
WDR72,0.01754386
ZNF85,0.01754386
ZNF714,0.01754386
ZNF493,0.01754386
TRBV24-1,0.01754386
ZNF208,0.01754386
ZNF676,0.01754386
ZNF99,0.01754386
ZNF728,0.01754386
NOX5,0.01754386
CASP2,0.01754386
CLCN1,0.01754386
OR2A25,0.01754386
OR2A7,0.01754386
GALNS,0.01754386
GNB5,0.01754386
ZNF14,0.01754386
OR2A14,0.01754386
CDT1,0.01754386
OR2A2,0.01754386
OR2A12,0.01754386
MDM1,0.01754386
OR2A5,0.01754386
DDX19B,0.01754386
MSI1,0.01754386
CTU2,0.01754386
CPM,0.01754386
SIRT4,0.01754386
CTAGE6,0.01754386
EPHA1,0.01754386
ZYX,0.01754386
YEATS4,0.01754386
FAM131B,0.01754386
PRSS58,0.01754386
ZNF91,0.01754386
ZNF675,0.01754386
MYF6,0.01754386
CLN6,0.01754386
TEX9,0.01754386
TMEM213,0.01754386
ZNF280D,0.01754386
SVOPL,0.01754386
FOXC2,0.01754386
MTHFSD,0.01754386
AKR1D1,0.01754386
PTPRQ,0.01754386
LIN7A,0.01754386
FEM1B,0.01754386
ACSS3,0.01754386
PPFIA2,0.01754386
IRF8,0.01754386
DGKI,0.01754386
PTN,0.01754386
COX4I1,0.01754386
ZNF507,0.01754386
FAM180A,0.01754386
TESC,0.01754386
PRTG,0.01754386
ZDHHC17,0.01754386
ZFC3H1,0.01754386
PEBP1,0.01754386
TAS2R4,0.01754386
SSBP1,0.01754386
KLHDC4,0.01754386
WEE2,0.01754386
SF3B3,0.01754386
JPH3,0.01754386
AGK,0.01754386
ZNF254,0.01754386
TAOK3,0.01754386
MKRN1,0.01754386
ZC3HAV1L,0.01754386
POP4,0.01754386
PLEKHF1,0.01754386
CAPS2,0.01754386
GLIPR1L1,0.01754386
GLIPR1L2,0.01754386
KLRG2,0.01754386
URI1,0.01754386
KRR1,0.01754386
PHLDA1,0.01754386
CTAGE8,0.01754386
ARHGEF34P,0.01754386
GATC,0.01754386
WWP2,0.01754386
EN2,0.01754386
TUBB3,0.01754386
DTWD1,0.01754386
COPE,0.01754386
DPP6,0.01754386
LARP6,0.01754386
XRCC2,0.01754386
FANCA,0.01754386
GABPB1,0.01754386
USP8,0.01754386
KLHL26,0.01754386
DDX49,0.01754386
HOMER3,0.01754386
USP50,0.01754386
SUGP2,0.01754386
GALNTL5,0.01754386
SLC25A42,0.01754386
WDR86,0.01754386
NUB1,0.01754386
ACADS,0.01754386
LRRC49,0.01754386
RBM33,0.01754386
TRPM7,0.01754386
SLC26A10,0.01754386
CEP152,0.01754386
PGPEP1,0.01754386
KIF5A,0.01754386
PIP4K2C,0.01754386
COPS2,0.01754386
ELL,0.01754386
FBXO25,0.01754386
ARHGEF25,0.01754386
VIPR2,0.01754386
C19orf60,0.01754386
RNF34,0.01754386
OS9,0.01754386
DNAJB6,0.01754386
UBE3C,0.01754386
ORAI1,0.01754386
MNX1,0.01754386
NOM1,0.01754386
LMBR1,0.01754386
RNF32,0.01754386
FAM227B,0.01754386
SPATA2L,0.01754386
MEF2BNB-MEF2B,0.01754386
CAND1,0.01754386
ZNF425,0.01754386
LRRC61,0.01754386
TSSK6,0.01754386
ZNF862,0.01754386
MAPK6,0.01754386
ZNF746,0.01754386
SRSF9,0.01754386
ZNF212,0.01754386
ACSF3,0.01754386
HMGA2,0.01754386
ZNF786,0.01754386
XPOT,0.01754386
PBX4,0.01754386
LPAR2,0.01754386
PABPN1L,0.01754386
CUL1,0.01754386
GMIP,0.01754386
C7orf33,0.01754386
AC073310.4,0.01754386
GRIP1,0.01754386
NOBOX,0.01754386
LEO1,0.01754386
MAU2,0.01754386
MEF2B,0.01754386
TMOD2,0.01754386
SPPL2A,0.01754386
GBX1,0.01754386
FAM19A2,0.01754386
TMUB1,0.01754386
PAQR5,0.01754386
CLEC18A,0.01754386
LYSMD2,0.01754386
COQ5,0.01754386
ABCB8,0.01754386
TMOD3,0.01754386
REPIN1,0.01754386
PPM1H,0.01754386
CHMP1A,0.01754386
TMEM176B,0.01754386
GIMAP1,0.01754386
SUGP1,0.01754386
GIMAP4,0.01754386
TMEM5,0.01754386
SPG7,0.01754386
ZNF775,0.01754386
SLC13A4,0.01754386
C16orf74,0.01754386
COL2A1,0.01754386
STRA8,0.01754386
CNTNAP4,0.01754386
OAS2,0.01754386
KIRREL2,0.01754386
OAS3,0.01754386
NT5DC3,0.01754386
DNAJC2,0.01754386
DPY19L2P2,0.01754386
TXNRD1,0.01754386
CHST5,0.01754386
ATXN1L,0.01754386
SDHAF1,0.01754386
SLC41A2,0.01754386
SYNE4,0.01754386
SNX22,0.01754386
TIPIN,0.01754386
CSNK1G1,0.01754386
THAP8,0.01754386
ZNF821,0.01754386
ORAI2,0.01754386
MAPKAPK5,0.01754386
CFDP1,0.01754386
PARPBP,0.01754386
MON1B,0.01754386
GNPTAB,0.01754386
LACTB,0.01754386
LAMB4,0.01754386
LAMB1,0.01754386
DLD,0.01754386
SLC26A4,0.01754386
ZBTB32,0.01754386
UTP20,0.01754386
DUS4L,0.01754386
TLN2,0.01754386
ZWILCH,0.01754386
RAB8B,0.01754386
RASAL1,0.01754386
PIK3CG,0.01754386
NAMPT,0.01754386
LIN37,0.01754386
CHST4,0.01754386
USP3,0.01754386
FBXL22,0.01754386
NUDT7,0.01754386
ARHGAP33,0.01754386
PRODH2,0.01754386
COL26A1,0.01754386
BCAR1,0.01754386
POLR3B,0.01754386
RP11-252A24.2,0.01754386
SSH1,0.01754386
GNB2,0.01754386
HVCN1,0.01754386
MYO1H,0.01754386
ZNF568,0.01754386
ZNF420,0.01754386
HPR,0.01754386
AGFG2,0.01754386
KCTD10,0.01754386
TSC22D4,0.01754386
SLC51B,0.01754386
C7orf61,0.01754386
FAM222A,0.01754386
IFT81,0.01754386
PPP1R35,0.01754386
GLTP,0.01754386
ZCWPW1,0.01754386
PDCD7,0.01754386
TCHP,0.01754386
ZNF585A,0.01754386
ZNF790,0.01754386
ZNF567,0.01754386
ATXN2,0.01754386
ZNF461,0.01754386
ZNF146,0.01754386
CLDN15,0.01754386
RBPMS2,0.01754386
PWP1,0.01754386
ZNF260,0.01754386
ZNF529,0.01754386
SH2B3,0.01754386
SERPINE1,0.01754386
WSCD2,0.01754386
ZFP1,0.01754386
ZNRF1,0.01754386
VWA9,0.01754386
SPG21,0.01754386
HP,0.01754386
ACHE,0.01754386
UFSP1,0.01754386
FICD,0.01754386
SART3,0.01754386
TMEM119,0.01754386
PPP1CC,0.01754386
IQCD,0.01754386
ATP4A,0.01754386
SCYL2,0.01754386
CCDC136,0.01754386
STRIP2,0.01754386
DCN,0.01754386
LIPC,0.01754386
RP11-286H14.4,0.01754386
TNPO3,0.01754386
ATP6V1F,0.01754386
C12orf74,0.01754386
EEA1,0.01754386
TAF1C,0.01754386
OPN1SW,0.01754386
AQP9,0.01754386
FAM71F1,0.01754386
ADAM10,0.01754386
SCGB2B2,0.01754386
