gene_name,TCGA-STAD(Asian)(89)
WDR82,0.02247191
BTBD1,0.02247191
BAP1,0.02247191
STRIP1,0.02247191
NT5DC2,0.02247191
AP3B2,0.02247191
KLF8,0.02247191
RRAGB,0.02247191
LCN15,0.02247191
MITF,0.02247191
ZC3H4,0.02247191
EHD2,0.02247191
IFT57,0.02247191
RPL7A,0.02247191
GOLGA6B,0.02247191
KRTAP4-2,0.02247191
BBS4,0.02247191
OR2L2,0.02247191
HHLA2,0.02247191
OR2L3,0.02247191
PRAMEF20,0.02247191
ZNF607,0.02247191
AKAP4,0.02247191
C15orf59,0.02247191
DGKK,0.02247191
NXPE3,0.02247191
CHST15,0.02247191
KRTAP9-8,0.02247191
CT62,0.02247191
WDR11,0.02247191
ATP6V1A,0.02247191
ZNF571,0.02247191
CORO2B,0.02247191
FOXP3,0.02247191
ANP32A,0.02247191
ZDHHC23,0.02247191
GRAMD1C,0.02247191
NOX5,0.02247191
ZRANB1,0.02247191
PPP1R3F,0.02247191
RALGDS,0.02247191
CD200R1L,0.02247191
SLC35A5,0.02247191
BTLA,0.02247191
GBGT1,0.02247191
OR2M2,0.02247191
CXorf67,0.02247191
SENP7,0.02247191
PRAMEF6,0.02247191
C10orf120,0.02247191
ODF3L1,0.02247191
PLEKHA1,0.02247191
RIBC1,0.02247191
GBE1,0.02247191
SIPA1L3,0.02247191
SOHLH1,0.02247191
ABI3BP,0.02247191
FAM120C,0.02247191
OR2T34,0.02247191
ATE1,0.02247191
PPP4R2,0.02247191
AC124312.1,0.02247191
SHQ1,0.02247191
OR2T4,0.02247191
FCN1,0.02247191
FCN2,0.02247191
GABRR3,0.02247191
OR5AC2,0.02247191
GOLGA6C,0.02247191
PRAMEF8,0.02247191
OR5H15,0.02247191
CSK,0.02247191
OR5K2,0.02247191
VAV2,0.02247191
CPOX,0.02247191
DBH,0.02247191
PRAMEF18,0.02247191
OR2M4,0.02247191
ISLR2,0.02247191
LNP1,0.02247191
NEK8,0.02247191
PLXDC2,0.02247191
ARMCX2,0.02247191
ANKRD36,0.02247191
SPRY3,0.02247191
TAS1R3,0.02247191
CCDC42,0.02247191
AGL,0.02247191
CXCL17,0.02247191
VGLL1,0.02247191
GPR101,0.02247191
MFSD6L,0.02247191
ABCG8,0.02247191
NCAPH,0.02247191
ITPRIPL1,0.02247191
LRPPRC,0.02247191
F9,0.02247191
LIPN,0.02247191
MGAT4A,0.02247191
CCDC6,0.02247191
ADRA2B,0.02247191
CCNL2,0.02247191
VAC14,0.02247191
CEACAM8,0.02247191
CALB2,0.02247191
MAP4K4,0.02247191
ZNF449,0.02247191
USP43,0.02247191
NPAS2,0.02247191
LIPT1,0.02247191
ACTA2,0.02247191
NTN1,0.02247191
DHODH,0.02247191
REV1,0.02247191
ZFP36L2,0.02247191
MMGT1,0.02247191
ASTL,0.02247191
GPAT2,0.02247191
TTLL13P,0.02247191
SPANXN1,0.02247191
IGKV6D-41,0.02247191
CENPN,0.02247191
ATMIN,0.02247191
RUFY2,0.02247191
ALOX12B,0.02247191
PKD1L2,0.02247191
CAMKMT,0.02247191
LPPR5,0.02247191
DNA2,0.02247191
PTEN,0.02247191
HSD17B2,0.02247191
NUMBL,0.02247191
STOX1,0.02247191
CNTROB,0.02247191
SLITRK4,0.02247191
WWOX,0.02247191
EVI5,0.02247191
CHST5,0.02247191
LDHD,0.02247191
EGR2,0.02247191
KCNIP3,0.02247191
FRRS1,0.02247191
ZNF2,0.02247191
MRPS5,0.02247191
LIPF,0.02247191
MAGEC2,0.02247191
TMEM145,0.02247191
TERF2IP,0.02247191
PRR19,0.02247191
CNTNAP4,0.02247191
DNAJC12,0.02247191
SPANXD,0.02247191
MTSS1L,0.02247191
COG4,0.02247191
POU3F3,0.02247191
CYP26C1,0.02247191
OR13H1,0.02247191
PSG11,0.02247191
STEAP3,0.02247191
PSG7,0.02247191
LRRC36,0.02247191
EN1,0.02247191
DDX18,0.02247191
E2F4,0.02247191
ATP6V0D1,0.02247191
ACTR3,0.02247191
C10orf71,0.02247191
CTCF,0.02247191
FOXD4L1,0.02247191
USP26,0.02247191
ARHGAP22,0.02247191
EXOC3L1,0.02247191
FUK,0.02247191
CES3,0.02247191
UGGT1,0.02247191
SAP130,0.02247191
AMMECR1L,0.02247191
CES2,0.02247191
GPR17,0.02247191
RP1-274L7.1,0.02247191
IWS1,0.02247191
MAPK8,0.02247191
CES4A,0.02247191
FFAR4,0.02247191
GYPC,0.02247191
PSG5,0.02247191
CLASP1,0.02247191
ARHGAP36,0.02247191
RANBP10,0.02247191
MAP2K4,0.02247191
CHAT,0.02247191
PANK1,0.02247191
HIPK4,0.02247191
VPS4A,0.02247191
ATAD3A,0.02247191
EDAR,0.02247191
PSG8,0.02247191
GCC2,0.02247191
UGT2B27P,0.02247191
ZNF18,0.02247191
RGPD3,0.02247191
PLGLA,0.02247191
UXS1,0.02247191
IFIT1,0.02247191
DDX19A,0.02247191
IFIT3,0.02247191
SASS6,0.02247191
HTR7,0.02247191
TANGO6,0.02247191
ANKRD1,0.02247191
PARGP1,0.02247191
RPAP2,0.02247191
SLC7A6,0.02247191
ESRP2,0.02247191
NFATC3,0.02247191
DDX28,0.02247191
RGPD8,0.02247191
POLR1B,0.02247191
PSKH1,0.02247191
NRN1L,0.02247191
C10orf53,0.02247191
CKAP2L,0.02247191
IL1B,0.02247191
IGKV2-30,0.02247191
DDX21,0.02247191
MIR513A1,0.02247191
ARHGAP25,0.02247191
AAK1,0.02247191
OR1E1,0.02247191
ANTXR1,0.02247191
OR1E2,0.02247191
GKN2,0.02247191
AGAP5,0.02247191
RP11-464F9.1,0.02247191
OR1A2,0.02247191
MECP2,0.02247191
CNRIP1,0.02247191
TRPV1,0.02247191
CEACAM5,0.02247191
WDR92,0.02247191
P2RX5,0.02247191
SAMD11,0.02247191
OR1G1,0.02247191
AC092071.1,0.02247191
MNT,0.02247191
MPHOSPH10,0.02247191
NAGK,0.02247191
SRPK3,0.02247191
HIC1,0.02247191
ASGR2,0.02247191
KLHL17,0.02247191
PDZD4,0.02247191
C2orf42,0.02247191
METTL16,0.02247191
CALM2,0.02247191
AVPR2,0.02247191
CLUH,0.02247191
PPP3CB,0.02247191
TIA1,0.02247191
CEP68,0.02247191
C17orf85,0.02247191
CEACAM4,0.02247191
ZPR1,0.02247191
C17orf107,0.02247191
GP1BA,0.02247191
CCDC85A,0.02247191
DUPD1,0.02247191
VDAC2,0.02247191
SMEK2,0.02247191
CLHC1,0.02247191
P2RX1,0.02247191
KIF1C,0.02247191
STON1,0.02247191
RABEP1,0.02247191
BCAR3,0.02247191
ERLEC1,0.02247191
NLRP1,0.02247191
CTC-435M10.3,0.02247191
PAPOLG,0.02247191
MINK1,0.02247191
ZCCHC24,0.02247191
MSH6,0.02247191
XPO1,0.02247191
PELP1,0.02247191
AC018462.2,0.02247191
GGT6,0.02247191
EHBP1,0.02247191
MYBBP1A,0.02247191
NDST2,0.02247191
GDI1,0.02247191
ABCD3,0.02247191
CYP2F1,0.02247191
VPS54,0.02247191
ZNF271P,0.02247191
CYP2B6,0.02247191
SERPINF1,0.02247191
MINPP1,0.02247191
ZBED9,0.02247191
BMPR1A,0.02247191
ATP1B2,0.02247191
ANAPC1P1,0.02247191
MAMLD1,0.02247191
EGLN2,0.02247191
KDM3A,0.02247191
PTCD3,0.02247191
FOXL1,0.02247191
CHRNB1,0.02247191
ZNF778,0.02247191
MTF2,0.02247191
FATE1,0.02247191
CNGA2,0.02247191
VPS9D1,0.02247191
SLC7A5,0.02247191
TMEM185A,0.02247191
DUSP9,0.02247191
KLHL36,0.02247191
VPS26A,0.02247191
DNAAF1,0.02247191
TAF1C,0.02247191
HKDC1,0.02247191
KCNG4,0.02247191
ERF,0.02247191
CRISPLD2,0.02247191
FOXC2,0.02247191
IGKC,0.02247191
ANKRD36BP2,0.02247191
SNRPA,0.02247191
TYSND1,0.02247191
FOXF1,0.02247191
SAR1A,0.02247191
UNC5B,0.02247191
MAGEA6,0.02247191
SLC29A3,0.02247191
ACADVL,0.02247191
PLA2G12B,0.02247191
STAMBP,0.02247191
C2orf78,0.02247191
MAT1A,0.02247191
ISG15,0.02247191
NAT8,0.02247191
WDR81,0.02247191
CNN3,0.02247191
FBXO41,0.02247191
CCT7,0.02247191
ATP2B3,0.02247191
SMYD5,0.02247191
FAM58A,0.02247191
SERPINF2,0.02247191
RTKN,0.02247191
NXN,0.02247191
WBP1,0.02247191
TTC31,0.02247191
RHOQ,0.02247191
ASCC1,0.02247191
HTRA2,0.02247191
LOXL3,0.02247191
CLIC2,0.02247191
RPH3AL,0.02247191
NEURL4,0.02247191
ACAP1,0.02247191
LRRTM4,0.02247191
REG3G,0.02247191
TUBB8P7,0.02247191
REG1P,0.02247191
LRIT2,0.02247191
HS6ST1,0.02247191
PDP2,0.02247191
NXF5,0.02247191
PKD2L1,0.02247191
GSG1L,0.02247191
GBP6,0.02247191
SBK1,0.02247191
BAMBI,0.02247191
KCNJ12,0.02247191
NRP2,0.02247191
SH2B1,0.02247191
GBP5,0.02247191
ATP2A1,0.02247191
ABI2,0.02247191
ATRAID,0.02247191
NFATC2IP,0.02247191
SLC30A3,0.02247191
SNX29P2,0.02247191
NLGN4Y,0.02247191
IL4R,0.02247191
CDK15,0.02247191
ARHGAP17,0.02247191
BARD1,0.02247191
ERN2,0.02247191
LZTS2,0.02247191
PRKCB,0.02247191
NOL9,0.02247191
BCAM,0.02247191
NOS2,0.02247191
NRK,0.02247191
ZCCHC18,0.02247191
PIKFYVE,0.02247191
FAM199X,0.02247191
LRFN1,0.02247191
MKX,0.02247191
CRYGD,0.02247191
ABHD17AP6,0.02247191
KIF22,0.02247191
DYNC1LI2,0.02247191
ZNF785,0.02247191
1-Sep,0.02247191
SLC47A1,0.02247191
PPM1G,0.02247191
GLS,0.02247191
PAK3,0.02247191
MSTN,0.02247191
PYROXD2,0.02247191
ZNF513,0.02247191
OSGEPL1,0.02247191
ASNSD1,0.02247191
SLC40A1,0.02247191
PRR14,0.02247191
AMY2A,0.02247191
DIRC1,0.02247191
SLC39A10,0.02247191
RGAG1,0.02247191
AL161651.1,0.02247191
GDPD3,0.02247191
CASP8,0.02247191
PRPS1,0.02247191
SEZ6L2,0.02247191
ORC2,0.02247191
TRIM54,0.02247191
ICMT,0.02247191
GTF3C2,0.02247191
SNX17,0.02247191
CORO1A,0.02247191
ALDH3A1,0.02247191
CUL2,0.02247191
AMY1C,0.02247191
PGAP1,0.02247191
CCDC150,0.02247191
ATIC,0.02247191
PLP1,0.02247191
IFNL3,0.02247191
HADHB,0.02247191
ACSL3,0.02247191
CCP110,0.02247191
HADHA,0.02247191
GP2,0.02247191
SLC4A3,0.02247191
ARMC3,0.02247191
ACSM2A,0.02247191
ITPRIPL2,0.02247191
ACSM2B,0.02247191
ACSM3,0.02247191
ACSM1,0.02247191
DES,0.02247191
TCEAL5,0.02247191
PTPRN,0.02247191
GDE1,0.02247191
PER3,0.02247191
UBFD1,0.02247191
DAW1,0.02247191
TCEAL2,0.02247191
NDE1,0.02247191
MARK4,0.02247191
DNAJC27,0.02247191
SKIDA1,0.02247191
POMC,0.02247191
XYLT1,0.02247191
GPSM2,0.02247191
TNFRSF9,0.02247191
RP11-457I16.2,0.02247191
MFF,0.02247191
SGK494,0.02247191
DTNB,0.02247191
NYAP2,0.02247191
DNAJB2,0.02247191
MGEA5,0.02247191
STK16,0.02247191
CXCR1,0.02247191
PDSS1,0.02247191
CTDSP1,0.02247191
SLC11A1,0.02247191
ABI1,0.02247191
PNKD,0.02247191
TCEAL3,0.02247191
CXCR2,0.02247191
GLB1L,0.02247191
CXCR2P1,0.02247191
TCEAL1,0.02247191
HS3ST2,0.02247191
TNP1,0.02247191
SCNN1G,0.02247191
4-Mar,0.02247191
PLCD4,0.02247191
VWA3A,0.02247191
RNF25,0.02247191
STK36,0.02247191
BTRC,0.02247191
CYP27A1,0.02247191
GAD2,0.02247191
WNT6,0.02247191
NPIPB4,0.02247191
HENMT1,0.02247191
CRYBA2,0.02247191
POLL,0.02247191
FNDC7,0.02247191
CNPPD1,0.02247191
SLC46A1,0.02247191
ZP2,0.02247191
SLC13A2,0.02247191
GULP1,0.02247191
ALG13,0.02247191
CALCRL,0.02247191
CRIM1,0.02247191
CCDC148,0.02247191
UPP2,0.02247191
RASD1,0.02247191
ACVR1C,0.02247191
CYTIP,0.02247191
ZBTB33,0.02247191
CDC7,0.02247191
BAZ2B,0.02247191
FMNL2,0.02247191
MT1B,0.02247191
CACNB4,0.02247191
RN7SL248P,0.02247191
TNFAIP6,0.02247191
ENTPD1,0.02247191
BBS2,0.02247191
CES1,0.02247191
SCN7A,0.02247191
FAP,0.02247191
EHD3,0.02247191
SRD5A2,0.02247191
ZNF283,0.02247191
SLC38A11,0.02247191
ALOX5,0.02247191
IFIH1,0.02247191
LCOR,0.02247191
AGAP4,0.02247191
SLC4A10,0.02247191
TOM1L2,0.02247191
PIK3AP1,0.02247191
IRX5,0.02247191
TM9SF3,0.02247191
MMP2,0.02247191
C1GALT1C1,0.02247191
TNFRSF13B,0.02247191
LYPD6B,0.02247191
NOC3L,0.02247191
USB1,0.02247191
CSNK2A2,0.02247191
AC093838.4,0.02247191
TUBA3D,0.02247191
NCOR1,0.02247191
ARHGEF4,0.02247191
C1orf86,0.02247191
CETP,0.02247191
CDH5,0.02247191
PTPN18,0.02247191
ZNF286A,0.02247191
ELF4,0.02247191
ZNF488,0.02247191
POTEF,0.02247191
ATL2,0.02247191
ZNF319,0.02247191
TEPP,0.02247191
BRDT,0.02247191
STAG2,0.02247191
CCDC102A,0.02247191
MGAT5,0.02247191
TGFBR3,0.02247191
ACMSD,0.02247191
MAP3K19,0.02247191
ZNF287,0.02247191
ZNF624,0.02247191
GLUD2,0.02247191
CEBPZ,0.02247191
SPOPL,0.02247191
NXPH2,0.02247191
PABPC1P2,0.02247191
GALNT3,0.02247191
SNX20,0.02247191
HSD17B7P2,0.02247191
HOXD8,0.02247191
ARMC5,0.02247191
HNRNPA3,0.02247191
RP1-241P17.4,0.02247191
ZNF33B,0.02247191
HOXD1,0.02247191
SPDYA,0.02247191
HOXD9,0.02247191
TTC30A,0.02247191
BMS1,0.02247191
EVX2,0.02247191
ZNF286B,0.02247191
AGTR2,0.02247191
SLC6A14,0.02247191
ANKRD2,0.02247191
LUZP4,0.02247191
ZNF225,0.02247191
BRD7,0.02247191
STX4,0.02247191
ZNF235,0.02247191
SETD1A,0.02247191
HSD3B7,0.02247191
EPN2,0.02247191
DNAJC10,0.02247191
PDE1A,0.02247191
PRSS53,0.02247191
PRKRA,0.02247191
CERKL,0.02247191
BARHL2,0.02247191
BCKDK,0.02247191
ZNF385B,0.02247191
PRSS8,0.02247191
BRE,0.02247191
CHRNA1,0.02247191
CTD-2303H24.2,0.02247191
KLHL13,0.02247191
KLHL23,0.02247191
RASSF4,0.02247191
CXorf56,0.02247191
MYLK3,0.02247191
NKRF,0.02247191
C10orf10,0.02247191
TMEM263,0.02247191
PHOSPHO2,0.02247191
RASGEF1A,0.02247191
KLHL41,0.02247191
C16orf78,0.02247191
ABCB11,0.02247191
WRAP73,0.02247191
DRG2,0.02247191
ADCY7,0.02247191
CXCL12,0.02247191
DCAF17,0.02247191
HNRNPA3P1,0.02247191
SLC25A43,0.02247191
MMS19,0.02247191
ZNF223,0.02247191
METAP1D,0.02247191
UBE2MP1,0.02247191
ITGA6,0.02247191
ZNF239,0.02247191
SMCR8,0.02247191
ZNF284,0.02247191
UBTD1,0.02247191
FXYD4,0.02247191
FAM179A,0.02247191
CIR1,0.02247191
WDR44,0.02247191
ARHGEF26,0.02247191
ANKDD1A,0.02247191
MME,0.02247191
SOX9,0.02247191
TRIM61,0.02247191
C14orf169,0.02247191
NPY1R,0.02247191
CSDE1,0.02247191
PTPDC1,0.02247191
RAPGEF2,0.02247191
ETFDH,0.02247191
NAA15,0.02247191
KCNJ2,0.02247191
PPP2R5A,0.02247191
FAM161B,0.02247191
ALDH6A1,0.02247191
PDGFC,0.02247191
TDO2,0.02247191
TPP1,0.02247191
SUN2,0.02247191
TMEM192,0.02247191
PSEN1,0.02247191
RBM25,0.02247191
SPOCK3,0.02247191
ZFYVE1,0.02247191
DDX60,0.02247191
DDX60L,0.02247191
RGS6,0.02247191
AL078471.5,0.02247191
ADAM20,0.02247191
GALNTL6,0.02247191
SAP30,0.02247191
GPI,0.02247191
HAND2,0.02247191
ADAM21P1,0.02247191
MAP9,0.02247191
AMPD1,0.02247191
SYNDIG1L,0.02247191
IRF2BPL,0.02247191
ISM2,0.02247191
VIPAS39,0.02247191
FAM160A2,0.02247191
CLGN,0.02247191
SAMD15,0.02247191
UCP1,0.02247191
KCTD3,0.02247191
ZNF330,0.02247191
INPP4B,0.02247191
POMT2,0.02247191
SMARCA5,0.02247191
NGB,0.02247191
TMEM63C,0.02247191
ABCE1,0.02247191
ZNF367,0.02247191
POLD1,0.02247191
GRAP2,0.02247191
SLC10A7,0.02247191
GPATCH2L,0.02247191
CCKBR,0.02247191
FOS,0.02247191
TMED10,0.02247191
NEK9,0.02247191
HPX,0.02247191
RPL3,0.02247191
FHDC1,0.02247191
ARFIP2,0.02247191
RNF175,0.02247191
NAPSA,0.02247191
HIATL1,0.02247191
OR2AG2,0.02247191
SLC10A1,0.02247191
HPGD,0.02247191
HSD11B1,0.02247191
AUH,0.02247191
GGA1,0.02247191
PPP2R5E,0.02247191
DIEXF,0.02247191
SLC6A18,0.02247191
SNAPC1,0.02247191
SLC6A3,0.02247191
CYTH4,0.02247191
SHC3,0.02247191
SLC38A6,0.02247191
NDUFS6,0.02247191
TRMT5,0.02247191
SIX1,0.02247191
FDXR,0.02247191
OR5P2,0.02247191
ESR2,0.02247191
CSF2RB,0.02247191
CDK20,0.02247191
FASTKD3,0.02247191
OTOP2,0.02247191
NCF4,0.02247191
CCT5,0.02247191
GPR135,0.02247191
KLK5,0.02247191
SPATA31E1,0.02247191
NLRP10,0.02247191
IFT27,0.02247191
C4BPA,0.02247191
SLC35F4,0.02247191
C14orf105,0.02247191
NFIL3,0.02247191
HSPA2,0.02247191
GLRA3,0.02247191
PRIMPOL,0.02247191
FGD3,0.02247191
DNAI2,0.02247191
ASB5,0.02247191
SPCS3,0.02247191
VEGFC,0.02247191
NEIL3,0.02247191
AGA,0.02247191
SYT3,0.02247191
AL132709.6,0.02247191
PLA2G6,0.02247191
OR6A2,0.02247191
ZFP36L1,0.02247191
PNRC2,0.02247191
BTBD17,0.02247191
CD300LB,0.02247191
PPP1R36,0.02247191
SNX25,0.02247191
OR2D2,0.02247191
FAM71D,0.02247191
GPHN,0.02247191
CD300LD,0.02247191
TLR3,0.02247191
FAM149A,0.02247191
CYP4V2,0.02247191
GALR3,0.02247191
ZNF215,0.02247191
MTNR1A,0.02247191
RAB15,0.02247191
USP33,0.02247191
TUBB7P,0.02247191
RAB33B,0.02247191
SPTLC2,0.02247191
MYO10,0.02247191
RNF20,0.02247191
SAMM50,0.02247191
AP4B1,0.02247191
SLC10A6,0.02247191
MAPK10,0.02247191
TP53BP2,0.02247191
RAP1GAP,0.02247191
OR51B4,0.02247191
MGARP,0.02247191
PSMC5,0.02247191
HPSE,0.02247191
PHF21B,0.02247191
DDX42,0.02247191
CCDC47,0.02247191
FBXO28,0.02247191
BEGAIN,0.02247191
WDR25,0.02247191
MEPE,0.02247191
SULT4A1,0.02247191
PPM1K,0.02247191
DCLRE1B,0.02247191
EFCAB6,0.02247191
OR52D1,0.02247191
UBQLNL,0.02247191
AIDA,0.02247191
SMARCAD1,0.02247191
HPGDS,0.02247191
PDHA2,0.02247191
STPG2,0.02247191
AK7,0.02247191
TRIM6-TRIM34,0.02247191
ADH6,0.02247191
PPP3R2,0.02247191
ALPL,0.02247191
HNRNPD,0.02247191
MAGI3,0.02247191
AFM,0.02247191
EIF4G3,0.02247191
ACTL7A,0.02247191
ALG12,0.02247191
DHX40,0.02247191
PTRH2,0.02247191
OR51A7,0.02247191
FCGRT,0.02247191
OR51G1,0.02247191
CNIH3,0.02247191
G3BP2,0.02247191
USO1,0.02247191
NAAA,0.02247191
SDAD1,0.02247191
TBX4,0.02247191
NBPF3,0.02247191
PPARA,0.02247191
BRIP1,0.02247191
CCDC158,0.02247191
ADGRG6,0.02247191
INTS2,0.02247191
LSR,0.02247191
ADGRG7,0.02247191
FBLN1,0.02247191
MRPL1,0.02247191
SCAF1,0.02247191
BMP2K,0.02247191
PAQR3,0.02247191
PHTF1,0.02247191
FGF5,0.02247191
SYT6,0.02247191
TCL6,0.02247191
PACSIN2,0.02247191
EXOSC9,0.02247191
OR56A3,0.02247191
NDST4,0.02247191
SMEK1,0.02247191
IL4I1,0.02247191
METTL14,0.02247191
RPS6KA5,0.02247191
ARSG,0.02247191
ACO2,0.02247191
PDE5A,0.02247191
SIGLEC11,0.02247191
TNIP3,0.02247191
QRFPR,0.02247191
HTR1D,0.02247191
NUTM2G,0.02247191
ZC3H14,0.02247191
OR52E4,0.02247191
BBS7,0.02247191
TRPC3,0.02247191
PTPN21,0.02247191
GPR65,0.02247191
ZNF599,0.02247191
NUDT6,0.02247191
STON2,0.02247191
SLC25A31,0.02247191
PLK4,0.02247191
RANGAP1,0.02247191
ASAP3,0.02247191
DIO2,0.02247191
C14orf178,0.02247191
DNAJB7,0.02247191
CAMK2D,0.02247191
FBLN5,0.02247191
OR52N4,0.02247191
GSTCD,0.02247191
LAMTOR3,0.02247191
DNAJB14,0.02247191
EMCN,0.02247191
APOH,0.02247191
CORO2A,0.02247191
UBE2D3,0.02247191
SLC9B1,0.02247191
SERPINA11,0.02247191
SERPINA1,0.02247191
CACNG5,0.02247191
SERPINA10,0.02247191
PPA2,0.02247191
EPHA8,0.02247191
RRP7A,0.02247191
TRIM14,0.02247191
LARP7,0.02247191
PSMD12,0.02247191
PAPSS1,0.02247191
SGMS2,0.02247191
FAM181A,0.02247191
CYP2D6,0.02247191
ETNPPL,0.02247191
FOXE1,0.02247191
FAM109B,0.02247191
GOLGA5,0.02247191
3-Sep,0.02247191
SLC24A4,0.02247191
TDRD7,0.02247191
RP11-23J9.4,0.02247191
2-Mar,0.02247191
NAA30,0.02247191
BASP1,0.02247191
ALB,0.02247191
ENPP7,0.02247191
ZNF83,0.02247191
CBX4,0.02247191
PPIP5K2,0.02247191
PAM,0.02247191
CBX2,0.02247191
ST8SIA4,0.02247191
BCO1,0.02247191
ZNRF3,0.02247191
CHD1,0.02247191
RGMB,0.02247191
RIOK2,0.02247191
ENGASE,0.02247191
LNPEP,0.02247191
BAHCC1,0.02247191
ZNF254,0.02247191
SLC26A11,0.02247191
HPS5,0.02247191
GPATCH3,0.02247191
LDHA,0.02247191
CAMK4,0.02247191
ZC3H11A,0.02247191
TSPAN10,0.02247191
ZRSR1,0.02247191
DCP2,0.02247191
MCC,0.02247191
WDR3,0.02247191
TRIM36,0.02247191
PIWIL3,0.02247191
FEM1C,0.02247191
HGS,0.02247191
ZNF320,0.02247191
C1QTNF1,0.02247191
GLRX,0.02247191
FAM46C,0.02247191
NBPF22P,0.02247191
CTC-512J14.7,0.02247191
NGDN,0.02247191
PLEKHA7,0.02247191
PIK3C2B,0.02247191
IL25,0.02247191
MSH3,0.02247191
CKMT2,0.02247191
SLC22A17,0.02247191
ZNF614,0.02247191
ATG10,0.02247191
ATP6AP1L,0.02247191
ZNF616,0.02247191
CDH24,0.02247191
EDIL3,0.02247191
PLEKHA6,0.02247191
RFESD,0.02247191
CCNH,0.02247191
ZNF766,0.02247191
CCNE1,0.02247191
MYOD1,0.02247191
CETN3,0.02247191
SYNGR2,0.02247191
KCNC1,0.02247191
CRYBB1,0.02247191
SLC7A7,0.02247191
OXA1L,0.02247191
TFIP11,0.02247191
ANKRD32,0.02247191
FAM81B,0.02247191
MAN1A2,0.02247191
TRAV36DV7,0.02247191
WARS2,0.02247191
ZNF816,0.02247191
OR4N2,0.02247191
SPAG8,0.02247191
PPFIA4,0.02247191
FN3K,0.02247191
RNASE11,0.02247191
CAMLG,0.02247191
TMEM183A,0.02247191
CREB3,0.02247191
OR11H4,0.02247191
CYB5R1,0.02247191
SLC25A48,0.02247191
ZNF813,0.02247191
OR4K15,0.02247191
ADIPOR1,0.02247191
LGR4,0.02247191
FAM13B,0.02247191
WDR45B,0.02247191
WNT8A,0.02247191
ADCYAP1,0.02247191
CDC23,0.02247191
BDNF,0.02247191
FCN3,0.02247191
CHAMP1,0.02247191
LRRTM2,0.02247191
SIL1,0.02247191
LPIN2,0.02247191
SLC23A1,0.02247191
ATP8B5P,0.02247191
UNC13B,0.02247191
TFDP1,0.02247191
TMCO3,0.02247191
HINT2,0.02247191
C17orf62,0.02247191
ZNF321P,0.02247191
MIR1270,0.02247191
FTMT,0.02247191
LOX,0.02247191
SLC25A51,0.02247191
IGSF22,0.02247191
TRAV9-2,0.02247191
SUSD2,0.02247191
CEP120,0.02247191
CSNK1G3,0.02247191
LRRC45,0.02247191
RAC3,0.02247191
CRYZ,0.02247191
MRGPRX1,0.02247191
MRGPRX2,0.02247191
ZDHHC13,0.02247191
SLC12A2,0.02247191
SLC9A1,0.02247191
SLC27A6,0.02247191
ZBTB5,0.02247191
DUS1L,0.02247191
SLC16A3,0.02247191
RAPGEF6,0.02247191
ACSL6,0.02247191
SLC2A11,0.02247191
ZNF665,0.02247191
PRMT3,0.02247191
HSD3BP2,0.02247191
CCIN,0.02247191
MMP11,0.02247191
CD7,0.02247191
SLC6A5,0.02247191
SEC14L1,0.02247191
PAPD4,0.02247191
C4BPB,0.02247191
RASEF,0.02247191
AZIN2,0.02247191
UNK,0.02247191
LDLRAP1,0.02247191
C5orf34,0.02247191
IGLON5,0.02247191
RP11-383M4.6,0.02247191
CEP89,0.02247191
C22orf31,0.02247191
C5orf51,0.02247191
SWAP70,0.02247191
PLCXD3,0.02247191
SLC41A1,0.02247191
HMOX1,0.02247191
RPL37,0.02247191
FAM179B,0.02247191
PARP8,0.02247191
ITGA1,0.02247191
TLE1,0.02247191
FSCB,0.02247191
MAN1C1,0.02247191
FST,0.02247191
NDUFS4,0.02247191
RFPL3,0.02247191
DHX29,0.02247191
PPAP2A,0.02247191
MSH4,0.02247191
MAP3K1,0.02247191
B4GAT1,0.02247191
DPPA3P2,0.02247191
ELOVL7,0.02247191
BRMS1L,0.02247191
PRKAA1,0.02247191
MCM5,0.02247191
PTGER4,0.02247191
KLK13,0.02247191
VPS37A,0.02247191
AL591893.1,0.02247191
TMEM260,0.02247191
STK33,0.02247191
TBPL2,0.02247191
AP006285.2,0.02247191
PIGR,0.02247191
FBXO34,0.02247191
AK5,0.02247191
GAS1,0.02247191
ZCCHC6,0.02247191
GCH1,0.02247191
NPR3,0.02247191
PIGK,0.02247191
ARMC7,0.02247191
TMEM50A,0.02247191
HN1,0.02247191
DDHD1,0.02247191
FERMT2,0.02247191
GGA3,0.02247191
RP11-213G2.3,0.02247191
C11orf16,0.02247191
GPATCH1,0.02247191
RMI1,0.02247191
DENND5A,0.02247191
RECQL5,0.02247191
NUP155,0.02247191
SAP30BP,0.02247191
C9,0.02247191
NEMF,0.02247191
SFI1,0.02247191
EIF4ENIF1,0.02247191
MTFR1L,0.02247191
THOC5,0.02247191
MTMR3,0.02247191
DSTYK,0.02247191
TGM1,0.02247191
HAS1,0.02247191
FPR1,0.02247191
IPO4,0.02247191
GFM2,0.02247191
NSA2,0.02247191
ACADM,0.02247191
GCNT4,0.02247191
CYP2R1,0.02247191
FPR2,0.02247191
JMJD6,0.02247191
POLK,0.02247191
ZNF507,0.02247191
MAMDC2,0.02247191
IQGAP2,0.02247191
FPR3,0.02247191
NEFH,0.02247191
INSC,0.02247191
ZNF649,0.02247191
CPNE6,0.02247191
AGGF1,0.02247191
